source_plate,destination_plate,source_well,destination_well,volume_nL
color_plate,art_plate,A1,I35,250
color_plate,art_plate,A1,I36,250
color_plate,art_plate,A1,I39,250
color_plate,art_plate,A1,I40,250
color_plate,art_plate,A1,I42,250
color_plate,art_plate,A1,J1,250
color_plate,art_plate,A1,J13,250
color_plate,art_plate,A1,J14,250
color_plate,art_plate,A1,J16,250
color_plate,art_plate,A1,J17,250
color_plate,art_plate,A1,J20,250
color_plate,art_plate,A1,J21,250
color_plate,art_plate,A1,J22,250
color_plate,art_plate,A1,J23,250
color_plate,art_plate,A1,J24,250
color_plate,art_plate,A1,J25,250
color_plate,art_plate,A1,J27,250
color_plate,art_plate,A1,J28,250
color_plate,art_plate,A1,J29,250
color_plate,art_plate,A1,J32,250
color_plate,art_plate,A1,J33,250
color_plate,art_plate,A1,J34,250
color_plate,art_plate,A1,J42,250
color_plate,art_plate,A1,J43,250
color_plate,art_plate,A1,J44,250
color_plate,art_plate,A1,K2,250
color_plate,art_plate,A1,K3,250
color_plate,art_plate,A1,K13,250
color_plate,art_plate,A1,K17,250
color_plate,art_plate,A1,K18,250
color_plate,art_plate,A1,K19,250
color_plate,art_plate,A1,K21,250
color_plate,art_plate,A1,K22,250
color_plate,art_plate,A1,K23,250
color_plate,art_plate,A1,K24,250
color_plate,art_plate,A1,K26,250
color_plate,art_plate,A1,K29,250
color_plate,art_plate,A1,K30,250
color_plate,art_plate,A1,K32,250
color_plate,art_plate,A1,K37,250
color_plate,art_plate,A1,K38,250
color_plate,art_plate,A1,K43,250
color_plate,art_plate,A1,L13,250
color_plate,art_plate,A1,L17,250
color_plate,art_plate,A1,L18,250
color_plate,art_plate,A1,L19,250
color_plate,art_plate,A1,L21,250
color_plate,art_plate,A1,L22,250
color_plate,art_plate,A1,L23,250
color_plate,art_plate,A1,L25,250
color_plate,art_plate,A1,L26,250
color_plate,art_plate,A1,L27,250
color_plate,art_plate,A1,L28,250
color_plate,art_plate,A1,L29,250
color_plate,art_plate,A1,L31,250
color_plate,art_plate,A1,L32,250
color_plate,art_plate,A1,L34,250
color_plate,art_plate,A1,L36,250
color_plate,art_plate,A1,L39,250
color_plate,art_plate,A1,L40,250
color_plate,art_plate,A1,L41,250
color_plate,art_plate,A1,L43,250
color_plate,art_plate,A1,L44,250
color_plate,art_plate,A1,M2,250
color_plate,art_plate,A1,M3,250
color_plate,art_plate,A1,M13,250
color_plate,art_plate,A1,M14,250
color_plate,art_plate,A1,M16,250
color_plate,art_plate,A1,M17,250
color_plate,art_plate,A1,M18,250
color_plate,art_plate,A1,M20,250
color_plate,art_plate,A1,M22,250
color_plate,art_plate,A1,M27,250
color_plate,art_plate,A1,M29,250
color_plate,art_plate,A1,M32,250
color_plate,art_plate,A1,M33,250
color_plate,art_plate,A1,M36,250
color_plate,art_plate,A1,M37,250
color_plate,art_plate,A1,M38,250
color_plate,art_plate,A1,M40,250
color_plate,art_plate,A1,M43,250
color_plate,art_plate,A1,N1,250
color_plate,art_plate,A1,N4,250
color_plate,art_plate,A1,N13,250
color_plate,art_plate,A1,N15,250
color_plate,art_plate,A1,N16,250
color_plate,art_plate,A1,N17,250
color_plate,art_plate,A1,N18,250
color_plate,art_plate,A1,N19,250
color_plate,art_plate,A1,N24,250
color_plate,art_plate,A1,N26,250
color_plate,art_plate,A1,N28,250
color_plate,art_plate,A1,N29,250
color_plate,art_plate,A1,N30,250
color_plate,art_plate,A1,N31,250
color_plate,art_plate,A1,N32,250
color_plate,art_plate,A1,N33,250
color_plate,art_plate,A1,N36,250
color_plate,art_plate,A1,N38,250
color_plate,art_plate,A1,N44,250
color_plate,art_plate,A1,O1,250
color_plate,art_plate,A1,O2,250
color_plate,art_plate,A1,O3,250
color_plate,art_plate,A1,O4,250
color_plate,art_plate,A1,O13,250
color_plate,art_plate,A1,O16,250
color_plate,art_plate,A1,O17,250
color_plate,art_plate,A1,O19,250
color_plate,art_plate,A1,O21,250
color_plate,art_plate,A1,O25,250
color_plate,art_plate,A1,O26,250
color_plate,art_plate,A1,O27,250
color_plate,art_plate,A1,O29,250
color_plate,art_plate,A1,O30,250
color_plate,art_plate,A1,O31,250
color_plate,art_plate,A1,O35,250
color_plate,art_plate,A1,O37,250
color_plate,art_plate,A1,O38,250
color_plate,art_plate,A1,P1,250
color_plate,art_plate,A1,P4,250
color_plate,art_plate,A1,P13,250
color_plate,art_plate,A1,P14,250
color_plate,art_plate,A1,P15,250
color_plate,art_plate,A1,P16,250
color_plate,art_plate,A1,P17,250
color_plate,art_plate,A1,P18,250
color_plate,art_plate,A1,P19,250
color_plate,art_plate,A1,P20,250
color_plate,art_plate,A1,P21,250
color_plate,art_plate,A1,P22,250
color_plate,art_plate,A1,P23,250
color_plate,art_plate,A1,P24,250
color_plate,art_plate,A1,P25,250
color_plate,art_plate,A1,P26,250
color_plate,art_plate,A1,P27,250
color_plate,art_plate,A1,P28,250
color_plate,art_plate,A1,P29,250
color_plate,art_plate,A1,P30,250
color_plate,art_plate,A1,P31,250
color_plate,art_plate,A1,P32,250
color_plate,art_plate,A1,P33,250
color_plate,art_plate,A1,P34,250
color_plate,art_plate,A1,P35,250
color_plate,art_plate,A1,P36,250
color_plate,art_plate,A1,P37,250
color_plate,art_plate,A1,P38,250
color_plate,art_plate,A1,P39,250
color_plate,art_plate,A1,P40,250
color_plate,art_plate,A1,P41,250
color_plate,art_plate,A1,P42,250
color_plate,art_plate,A1,P43,250
color_plate,art_plate,A1,P44,250
color_plate,art_plate,A1,Q1,250
color_plate,art_plate,A1,Q4,250
color_plate,art_plate,A1,Q13,250
color_plate,art_plate,A1,Q15,250
color_plate,art_plate,A1,Q17,250
color_plate,art_plate,A1,Q19,250
color_plate,art_plate,A1,Q21,250
color_plate,art_plate,A1,Q23,250
color_plate,art_plate,A1,Q25,250
color_plate,art_plate,A1,Q27,250
color_plate,art_plate,A1,Q29,250
color_plate,art_plate,A1,Q31,250
color_plate,art_plate,A1,Q33,250
color_plate,art_plate,A1,Q35,250
color_plate,art_plate,A1,Q37,250
color_plate,art_plate,A1,Q39,250
color_plate,art_plate,A1,Q41,250
color_plate,art_plate,A1,Q43,250
color_plate,art_plate,A1,R13,250
color_plate,art_plate,A1,R20,250
color_plate,art_plate,A1,R21,250
color_plate,art_plate,A1,R28,250
color_plate,art_plate,A1,R29,250
color_plate,art_plate,A1,R33,250
color_plate,art_plate,A1,R35,250
color_plate,art_plate,A1,R39,250
color_plate,art_plate,A1,R44,250
color_plate,art_plate,A1,S1,250
color_plate,art_plate,A1,S4,250
color_plate,art_plate,A1,S13,250
color_plate,art_plate,A1,S15,250
color_plate,art_plate,A1,S16,250
color_plate,art_plate,A1,S17,250
color_plate,art_plate,A1,S18,250
color_plate,art_plate,A1,S21,250
color_plate,art_plate,A1,S22,250
color_plate,art_plate,A1,S23,250
color_plate,art_plate,A1,S24,250
color_plate,art_plate,A1,S29,250
color_plate,art_plate,A1,S33,250
color_plate,art_plate,A1,S35,250
color_plate,art_plate,A1,S37,250
color_plate,art_plate,A1,S38,250
color_plate,art_plate,A1,S41,250
color_plate,art_plate,A1,T1,250
color_plate,art_plate,A1,T2,250
color_plate,art_plate,A1,T4,250
color_plate,art_plate,A1,T13,250
color_plate,art_plate,A1,T14,250
color_plate,art_plate,A1,T17,250
color_plate,art_plate,A1,T18,250
color_plate,art_plate,A1,T19,250
color_plate,art_plate,A1,T20,250
color_plate,art_plate,A1,T21,250
color_plate,art_plate,A1,T22,250
color_plate,art_plate,A1,T25,250
color_plate,art_plate,A1,T28,250
color_plate,art_plate,A1,T29,250
color_plate,art_plate,A1,T34,250
color_plate,art_plate,A1,T35,250
color_plate,art_plate,A1,T41,250
color_plate,art_plate,A1,T44,250
color_plate,art_plate,A1,U1,250
color_plate,art_plate,A1,U3,250
color_plate,art_plate,A1,U4,250
color_plate,art_plate,A1,U13,250
color_plate,art_plate,A1,U14,250
color_plate,art_plate,A1,U17,250
color_plate,art_plate,A1,U18,250
color_plate,art_plate,A1,U19,250
color_plate,art_plate,A1,U20,250
color_plate,art_plate,A1,U24,250
color_plate,art_plate,A1,U25,250
color_plate,art_plate,A1,U29,250
color_plate,art_plate,A1,U30,250
color_plate,art_plate,A1,U33,250
color_plate,art_plate,A1,U34,250
color_plate,art_plate,A1,U38,250
color_plate,art_plate,A1,U39,250
color_plate,art_plate,A1,U40,250
color_plate,art_plate,A1,U41,250
color_plate,art_plate,A1,U43,250
color_plate,art_plate,A1,V1,250
color_plate,art_plate,A1,V4,250
color_plate,art_plate,A1,V13,250
color_plate,art_plate,A1,V14,250
color_plate,art_plate,A1,V18,250
color_plate,art_plate,A1,V20,250
color_plate,art_plate,A1,V21,250
color_plate,art_plate,A1,V23,250
color_plate,art_plate,A1,V24,250
color_plate,art_plate,A1,V28,250
color_plate,art_plate,A1,V29,250
color_plate,art_plate,A1,V30,250
color_plate,art_plate,A1,V33,250
color_plate,art_plate,A1,V34,250
color_plate,art_plate,A1,V41,250
color_plate,art_plate,A1,V42,250
color_plate,art_plate,A1,V44,250
color_plate,art_plate,A1,W1,250
color_plate,art_plate,A1,W4,250
color_plate,art_plate,A1,W13,250
color_plate,art_plate,A1,W14,250
color_plate,art_plate,A1,W16,250
color_plate,art_plate,A1,W17,250
color_plate,art_plate,A1,W20,250
color_plate,art_plate,A1,W21,250
color_plate,art_plate,A1,W26,250
color_plate,art_plate,A1,W27,250
color_plate,art_plate,A1,W29,250
color_plate,art_plate,A1,W31,250
color_plate,art_plate,A1,W34,250
color_plate,art_plate,A1,W37,250
color_plate,art_plate,A1,W38,250
color_plate,art_plate,A1,W42,250
color_plate,art_plate,A1,X13,250
color_plate,art_plate,A1,X15,250
color_plate,art_plate,A1,X17,250
color_plate,art_plate,A1,X19,250
color_plate,art_plate,A1,X21,250
color_plate,art_plate,A1,X22,250
color_plate,art_plate,A1,X26,250
color_plate,art_plate,A1,X28,250
color_plate,art_plate,A1,X29,250
color_plate,art_plate,A1,X32,250
color_plate,art_plate,A1,X33,250
color_plate,art_plate,A1,X34,250
color_plate,art_plate,A1,X35,250
color_plate,art_plate,A1,X37,250
color_plate,art_plate,A1,X38,250
color_plate,art_plate,A1,X39,250
color_plate,art_plate,A1,X40,250
color_plate,art_plate,A1,X42,250
color_plate,art_plate,A1,X44,250
color_plate,art_plate,A1,Y13,250
color_plate,art_plate,A1,Y16,250
color_plate,art_plate,A1,Y17,250
color_plate,art_plate,A1,Y19,250
color_plate,art_plate,A1,Y20,250
color_plate,art_plate,A1,Y21,250
color_plate,art_plate,A1,Y26,250
color_plate,art_plate,A1,Y27,250
color_plate,art_plate,A1,Y29,250
color_plate,art_plate,A1,Y31,250
color_plate,art_plate,A1,Y32,250
color_plate,art_plate,A1,Y37,250
color_plate,art_plate,A1,Y42,250
color_plate,art_plate,A1,Z13,250
color_plate,art_plate,A1,Z16,250
color_plate,art_plate,A1,Z17,250
color_plate,art_plate,A1,Z18,250
color_plate,art_plate,A1,Z20,250
color_plate,art_plate,A1,Z23,250
color_plate,art_plate,A1,Z25,250
color_plate,art_plate,A1,Z26,250
color_plate,art_plate,A1,Z27,250
color_plate,art_plate,A1,Z28,250
color_plate,art_plate,A1,Z29,250
color_plate,art_plate,A1,Z30,250
color_plate,art_plate,A1,Z31,250
color_plate,art_plate,A1,Z35,250
color_plate,art_plate,A1,Z37,250
color_plate,art_plate,A1,Z40,250
color_plate,art_plate,A1,Z44,250
color_plate,art_plate,A1,AA1,250
color_plate,art_plate,A1,AA4,250
color_plate,art_plate,A1,AA13,250
color_plate,art_plate,A1,AA14,250
color_plate,art_plate,A1,AA15,250
color_plate,art_plate,A1,AA20,250
color_plate,art_plate,A1,AA22,250
color_plate,art_plate,A1,AA23,250
color_plate,art_plate,A1,AA24,250
color_plate,art_plate,A1,AA25,250
color_plate,art_plate,A1,AA29,250
color_plate,art_plate,A1,AA30,250
color_plate,art_plate,A1,AA31,250
color_plate,art_plate,A1,AA36,250
color_plate,art_plate,A1,AA37,250
color_plate,art_plate,A1,AA38,250
color_plate,art_plate,A1,AA39,250
color_plate,art_plate,A1,AB2,250
color_plate,art_plate,A1,AB5,250
color_plate,art_plate,A1,AB13,250
color_plate,art_plate,A1,AB16,250
color_plate,art_plate,A1,AB17,250
color_plate,art_plate,A1,AB19,250
color_plate,art_plate,A1,AB24,250
color_plate,art_plate,A1,AB25,250
color_plate,art_plate,A1,AB28,250
color_plate,art_plate,A1,AB29,250
color_plate,art_plate,A1,AB31,250
color_plate,art_plate,A1,AB34,250
color_plate,art_plate,A1,AB39,250
color_plate,art_plate,A1,AB42,250
color_plate,art_plate,A1,AB43,250
color_plate,art_plate,A1,AB44,250
color_plate,art_plate,A1,AC3,250
color_plate,art_plate,A1,AC6,250
color_plate,art_plate,A1,AC13,250
color_plate,art_plate,A1,AC14,250
color_plate,art_plate,A1,AC15,250
color_plate,art_plate,A1,AC19,250
color_plate,art_plate,A1,AC21,250
color_plate,art_plate,A1,AC22,250
color_plate,art_plate,A1,AC23,250
color_plate,art_plate,A1,AC24,250
color_plate,art_plate,A1,AC26,250
color_plate,art_plate,A1,AC29,250
color_plate,art_plate,A1,AC31,250
color_plate,art_plate,A1,AC32,250
color_plate,art_plate,A1,AC33,250
color_plate,art_plate,A1,AC34,250
color_plate,art_plate,A1,AC35,250
color_plate,art_plate,A1,AC38,250
color_plate,art_plate,A1,AC39,250
color_plate,art_plate,A1,AC40,250
color_plate,art_plate,A1,AD2,250
color_plate,art_plate,A1,AD5,250
color_plate,art_plate,A1,AD13,250
color_plate,art_plate,A1,AD18,250
color_plate,art_plate,A1,AD19,250
color_plate,art_plate,A1,AD20,250
color_plate,art_plate,A1,AD22,250
color_plate,art_plate,A1,AD25,250
color_plate,art_plate,A1,AD26,250
color_plate,art_plate,A1,AD28,250
color_plate,art_plate,A1,AD29,250
color_plate,art_plate,A1,AD34,250
color_plate,art_plate,A1,AD36,250
color_plate,art_plate,A1,AD38,250
color_plate,art_plate,A1,AD39,250
color_plate,art_plate,A1,AD40,250
color_plate,art_plate,A1,AD42,250
color_plate,art_plate,A1,AD44,250
color_plate,art_plate,A1,AE1,250
color_plate,art_plate,A1,AE4,250
color_plate,art_plate,A1,AE13,250
color_plate,art_plate,A1,AE14,250
color_plate,art_plate,A1,AE17,250
color_plate,art_plate,A1,AE18,250
color_plate,art_plate,A1,AE22,250
color_plate,art_plate,A1,AE23,250
color_plate,art_plate,A1,AE25,250
color_plate,art_plate,A1,AE29,250
color_plate,art_plate,A1,AE32,250
color_plate,art_plate,A1,AE34,250
color_plate,art_plate,A1,AE36,250
color_plate,art_plate,A1,AE37,250
color_plate,art_plate,A1,AE38,250
color_plate,art_plate,A1,AE39,250
color_plate,art_plate,A1,AE41,250
color_plate,art_plate,A1,AF13,250
color_plate,art_plate,A1,AF14,250
color_plate,art_plate,A1,AF15,250
color_plate,art_plate,A1,AF16,250
color_plate,art_plate,A1,AF17,250
color_plate,art_plate,A1,AF18,250
color_plate,art_plate,A1,AF19,250
color_plate,art_plate,A1,AF20,250
color_plate,art_plate,A1,AF21,250
color_plate,art_plate,A1,AF22,250
color_plate,art_plate,A1,AF23,250
color_plate,art_plate,A1,AF24,250
color_plate,art_plate,A1,AF25,250
color_plate,art_plate,A1,AF26,250
color_plate,art_plate,A1,AF27,250
color_plate,art_plate,A1,AF28,250
color_plate,art_plate,A1,AF29,250
color_plate,art_plate,A1,AF30,250
color_plate,art_plate,A1,AF31,250
color_plate,art_plate,A1,AF32,250
color_plate,art_plate,A1,AF33,250
color_plate,art_plate,A1,AF34,250
color_plate,art_plate,A1,AF35,250
color_plate,art_plate,A1,AF36,250
color_plate,art_plate,A1,AF37,250
color_plate,art_plate,A1,AF38,250
color_plate,art_plate,A1,AF39,250
color_plate,art_plate,A1,AF40,250
color_plate,art_plate,A1,AF41,250
color_plate,art_plate,A1,AF42,250
color_plate,art_plate,A1,AF43,250
color_plate,art_plate,A1,AF44,250
