source_plate,destination_plate,source_well,destination_well,volume_nL
color_plate,art_plate,A1,L22,200
color_plate,art_plate,A1,L23,200
color_plate,art_plate,A1,L25,200
color_plate,art_plate,A1,L26,200
color_plate,art_plate,A1,L27,200
color_plate,art_plate,A1,L28,200
color_plate,art_plate,A1,L29,200
color_plate,art_plate,A1,L31,200
color_plate,art_plate,A1,L32,200
color_plate,art_plate,A1,L34,200
color_plate,art_plate,A1,L36,200
color_plate,art_plate,A1,L39,200
color_plate,art_plate,A1,L40,200
color_plate,art_plate,A1,L41,200
color_plate,art_plate,A1,L43,200
color_plate,art_plate,A1,L44,200
color_plate,art_plate,A1,M2,200
color_plate,art_plate,A1,M3,200
color_plate,art_plate,A1,M13,200
color_plate,art_plate,A1,M14,200
color_plate,art_plate,A1,M16,200
color_plate,art_plate,A1,M17,200
color_plate,art_plate,A1,M18,200
color_plate,art_plate,A1,M20,200
color_plate,art_plate,A1,M22,200
color_plate,art_plate,A1,M27,200
color_plate,art_plate,A1,M29,200
color_plate,art_plate,A1,M32,200
color_plate,art_plate,A1,M33,200
color_plate,art_plate,A1,M36,200
color_plate,art_plate,A1,M37,200
color_plate,art_plate,A1,M38,200
color_plate,art_plate,A1,M40,200
color_plate,art_plate,A1,M43,200
color_plate,art_plate,A1,N1,200
color_plate,art_plate,A1,N4,200
color_plate,art_plate,A1,N13,200
color_plate,art_plate,A1,N15,200
color_plate,art_plate,A1,N16,200
color_plate,art_plate,A1,N17,200
color_plate,art_plate,A1,N18,200
color_plate,art_plate,A1,N19,200
color_plate,art_plate,A1,N24,200
color_plate,art_plate,A1,N26,200
color_plate,art_plate,A1,N28,200
color_plate,art_plate,A1,N29,200
color_plate,art_plate,A1,N30,200
color_plate,art_plate,A1,N31,200
color_plate,art_plate,A1,N32,200
color_plate,art_plate,A1,N33,200
color_plate,art_plate,A1,N36,200
color_plate,art_plate,A1,N38,200
color_plate,art_plate,A1,N44,200
color_plate,art_plate,A1,O1,200
color_plate,art_plate,A1,O2,200
color_plate,art_plate,A1,O3,200
color_plate,art_plate,A1,O4,200
color_plate,art_plate,A1,O13,200
color_plate,art_plate,A1,O16,200
color_plate,art_plate,A1,O17,200
color_plate,art_plate,A1,O19,200
color_plate,art_plate,A1,O21,200
color_plate,art_plate,A1,O25,200
color_plate,art_plate,A1,O26,200
color_plate,art_plate,A1,O27,200
color_plate,art_plate,A1,O29,200
color_plate,art_plate,A1,O30,200
color_plate,art_plate,A1,O31,200
color_plate,art_plate,A1,O35,200
color_plate,art_plate,A1,O37,200
color_plate,art_plate,A1,O38,200
color_plate,art_plate,A1,P1,200
color_plate,art_plate,A1,P4,200
color_plate,art_plate,A1,P13,200
color_plate,art_plate,A1,P14,200
color_plate,art_plate,A1,P15,200
color_plate,art_plate,A1,P16,200
color_plate,art_plate,A1,P17,200
color_plate,art_plate,A1,P18,200
color_plate,art_plate,A1,P19,200
color_plate,art_plate,A1,P20,200
color_plate,art_plate,A1,P21,200
color_plate,art_plate,A1,P22,200
color_plate,art_plate,A1,P23,200
color_plate,art_plate,A1,P24,200
color_plate,art_plate,A1,P25,200
color_plate,art_plate,A1,P26,200
color_plate,art_plate,A1,P27,200
color_plate,art_plate,A1,P28,200
color_plate,art_plate,A1,P29,200
color_plate,art_plate,A1,P30,200
color_plate,art_plate,A1,P31,200
color_plate,art_plate,A1,P32,200
color_plate,art_plate,A1,P33,200
color_plate,art_plate,A1,P34,200
color_plate,art_plate,A1,P35,200
color_plate,art_plate,A1,P36,200
color_plate,art_plate,A1,P37,200
color_plate,art_plate,A1,P38,200
color_plate,art_plate,A1,P39,200
color_plate,art_plate,A1,P40,200
color_plate,art_plate,A1,P41,200
color_plate,art_plate,A1,P42,200
color_plate,art_plate,A1,P43,200
color_plate,art_plate,A1,P44,200
color_plate,art_plate,A1,Q1,200
color_plate,art_plate,A1,Q4,200
color_plate,art_plate,A1,Q13,200
color_plate,art_plate,A1,Q15,200
color_plate,art_plate,A1,Q17,200
color_plate,art_plate,A1,Q19,200
color_plate,art_plate,A1,Q21,200
color_plate,art_plate,A1,Q23,200
color_plate,art_plate,A1,Q25,200
color_plate,art_plate,A1,Q27,200
color_plate,art_plate,A1,Q29,200
color_plate,art_plate,A1,Q31,200
color_plate,art_plate,A1,Q33,200
color_plate,art_plate,A1,Q35,200
color_plate,art_plate,A1,Q37,200
color_plate,art_plate,A1,Q39,200
color_plate,art_plate,A1,Q41,200
color_plate,art_plate,A1,Q43,200
color_plate,art_plate,A1,R13,200
color_plate,art_plate,A1,R20,200
color_plate,art_plate,A1,R21,200
color_plate,art_plate,A1,R28,200
color_plate,art_plate,A1,R29,200
color_plate,art_plate,A1,R33,200
color_plate,art_plate,A1,R35,200
color_plate,art_plate,A1,R39,200
color_plate,art_plate,A1,R44,200
color_plate,art_plate,A1,S1,200
color_plate,art_plate,A1,S4,200
color_plate,art_plate,A1,S13,200
color_plate,art_plate,A1,S15,200
color_plate,art_plate,A1,S16,200
color_plate,art_plate,A1,S17,200
color_plate,art_plate,A1,S18,200
color_plate,art_plate,A1,S21,200
color_plate,art_plate,A1,S22,200
color_plate,art_plate,A1,S23,200
color_plate,art_plate,A1,S24,200
color_plate,art_plate,A1,S29,200
color_plate,art_plate,A1,S33,200
color_plate,art_plate,A1,S35,200
color_plate,art_plate,A1,S37,200
color_plate,art_plate,A1,S38,200
color_plate,art_plate,A1,S41,200
color_plate,art_plate,A1,T1,200
color_plate,art_plate,A1,T2,200
color_plate,art_plate,A1,T4,200
color_plate,art_plate,A1,T13,200
color_plate,art_plate,A1,T14,200
color_plate,art_plate,A1,T17,200
color_plate,art_plate,A1,T18,200
color_plate,art_plate,A1,T19,200
color_plate,art_plate,A1,T20,200
color_plate,art_plate,A1,T21,200
color_plate,art_plate,A1,T22,200
color_plate,art_plate,A1,T25,200
color_plate,art_plate,A1,T28,200
color_plate,art_plate,A1,T29,200
color_plate,art_plate,A1,T34,200
color_plate,art_plate,A1,T35,200
color_plate,art_plate,A1,T41,200
color_plate,art_plate,A1,T44,200
color_plate,art_plate,A1,U1,200
color_plate,art_plate,A1,U3,200
color_plate,art_plate,A1,U4,200
color_plate,art_plate,A1,U13,200
color_plate,art_plate,A1,U14,200
color_plate,art_plate,A1,U17,200
color_plate,art_plate,A1,U18,200
color_plate,art_plate,A1,U19,200
color_plate,art_plate,A1,U20,200
color_plate,art_plate,A1,U24,200
color_plate,art_plate,A1,U25,200
color_plate,art_plate,A1,U29,200
color_plate,art_plate,A1,U30,200
color_plate,art_plate,A1,U33,200
color_plate,art_plate,A1,U34,200
color_plate,art_plate,A1,U38,200
color_plate,art_plate,A1,U39,200
color_plate,art_plate,A1,U40,200
color_plate,art_plate,A1,U41,200
color_plate,art_plate,A1,U43,200
color_plate,art_plate,A1,V1,200
color_plate,art_plate,A1,V4,200
color_plate,art_plate,A1,V13,200
color_plate,art_plate,A1,V14,200
color_plate,art_plate,A1,V18,200
color_plate,art_plate,A1,V20,200
color_plate,art_plate,A1,V21,200
color_plate,art_plate,A1,V23,200
color_plate,art_plate,A1,V24,200
color_plate,art_plate,A1,V28,200
color_plate,art_plate,A1,V29,200
color_plate,art_plate,A1,V30,200
color_plate,art_plate,A1,V33,200
color_plate,art_plate,A1,V34,200
color_plate,art_plate,A1,V41,200
color_plate,art_plate,A1,V42,200
color_plate,art_plate,A1,V44,200
color_plate,art_plate,A1,W1,200
color_plate,art_plate,A1,W4,200
color_plate,art_plate,A1,W13,200
color_plate,art_plate,A1,W14,200
color_plate,art_plate,A1,W16,200
color_plate,art_plate,A1,W17,200
color_plate,art_plate,A1,W20,200
color_plate,art_plate,A1,W21,200
color_plate,art_plate,A1,W26,200
color_plate,art_plate,A1,W27,200
color_plate,art_plate,A1,W29,200
color_plate,art_plate,A1,W31,200
color_plate,art_plate,A1,W34,200
color_plate,art_plate,A1,W37,200
color_plate,art_plate,A1,W38,200
color_plate,art_plate,A1,W42,200
color_plate,art_plate,A1,X13,200
color_plate,art_plate,A1,X15,200
color_plate,art_plate,A1,X17,200
color_plate,art_plate,A1,X19,200
color_plate,art_plate,A1,X21,200
color_plate,art_plate,A1,X22,200
color_plate,art_plate,A1,X26,200
color_plate,art_plate,A1,X28,200
color_plate,art_plate,A1,X29,200
color_plate,art_plate,A1,X32,200
color_plate,art_plate,A1,X33,200
color_plate,art_plate,A1,X34,200
color_plate,art_plate,A1,X35,200
color_plate,art_plate,A1,X37,200
color_plate,art_plate,A1,X38,200
color_plate,art_plate,A1,X39,200
color_plate,art_plate,A1,X40,200
color_plate,art_plate,A1,X42,200
color_plate,art_plate,A1,X44,200
color_plate,art_plate,A1,Y13,200
color_plate,art_plate,A1,Y16,200
color_plate,art_plate,A1,Y17,200
color_plate,art_plate,A1,Y19,200
color_plate,art_plate,A1,Y20,200
color_plate,art_plate,A1,Y21,200
color_plate,art_plate,A1,Y26,200
color_plate,art_plate,A1,Y27,200
color_plate,art_plate,A1,Y29,200
color_plate,art_plate,A1,Y31,200
color_plate,art_plate,A1,Y32,200
color_plate,art_plate,A1,Y37,200
color_plate,art_plate,A1,Y42,200
color_plate,art_plate,A1,Z13,200
color_plate,art_plate,A1,Z16,200
color_plate,art_plate,A1,Z17,200
color_plate,art_plate,A1,Z18,200
color_plate,art_plate,A1,Z20,200
color_plate,art_plate,A1,Z23,200
color_plate,art_plate,A1,Z25,200
color_plate,art_plate,A1,Z26,200
color_plate,art_plate,A1,Z27,200
color_plate,art_plate,A1,Z28,200
color_plate,art_plate,A1,Z29,200
color_plate,art_plate,A1,Z30,200
color_plate,art_plate,A1,Z31,200
color_plate,art_plate,A1,Z35,200
color_plate,art_plate,A1,Z37,200
color_plate,art_plate,A1,Z40,200
color_plate,art_plate,A1,Z44,200
color_plate,art_plate,A1,AA1,200
color_plate,art_plate,A1,AA4,200
color_plate,art_plate,A1,AA13,200
color_plate,art_plate,A1,AA14,200
color_plate,art_plate,A1,AA15,200
color_plate,art_plate,A1,AA20,200
color_plate,art_plate,A1,AA22,200
color_plate,art_plate,A1,AA23,200
color_plate,art_plate,A1,AA24,200
color_plate,art_plate,A1,AA25,200
color_plate,art_plate,A1,AA29,200
color_plate,art_plate,A1,AA30,200
color_plate,art_plate,A1,AA31,200
color_plate,art_plate,A1,AA36,200
color_plate,art_plate,A1,AA37,200
color_plate,art_plate,A1,AA38,200
color_plate,art_plate,A1,AA39,200
color_plate,art_plate,A1,AB2,200
color_plate,art_plate,A1,AB5,200
color_plate,art_plate,A1,AB13,200
color_plate,art_plate,A1,AB16,200
color_plate,art_plate,A1,AB17,200
color_plate,art_plate,A1,AB19,200
color_plate,art_plate,A1,AB24,200
color_plate,art_plate,A1,AB25,200
color_plate,art_plate,A1,AB28,200
color_plate,art_plate,A1,AB29,200
color_plate,art_plate,A1,AB31,200
color_plate,art_plate,A1,AB34,200
color_plate,art_plate,A1,AB39,200
color_plate,art_plate,A1,AB42,200
color_plate,art_plate,A1,AB43,200
color_plate,art_plate,A1,AB44,200
color_plate,art_plate,A1,AC3,200
color_plate,art_plate,A1,AC6,200
color_plate,art_plate,A1,AC13,200
color_plate,art_plate,A1,AC14,200
color_plate,art_plate,A1,AC15,200
color_plate,art_plate,A1,AC19,200
color_plate,art_plate,A1,AC21,200
color_plate,art_plate,A1,AC22,200
color_plate,art_plate,A1,AC23,200
color_plate,art_plate,A1,AC24,200
color_plate,art_plate,A1,AC26,200
color_plate,art_plate,A1,AC29,200
color_plate,art_plate,A1,AC31,200
color_plate,art_plate,A1,AC32,200
color_plate,art_plate,A1,AC33,200
color_plate,art_plate,A1,AC34,200
color_plate,art_plate,A1,AC35,200
color_plate,art_plate,A1,AC38,200
color_plate,art_plate,A1,AC39,200
color_plate,art_plate,A1,AC40,200
color_plate,art_plate,A1,AD2,200
color_plate,art_plate,A1,AD5,200
color_plate,art_plate,A1,AD13,200
color_plate,art_plate,A1,AD18,200
color_plate,art_plate,A1,AD19,200
color_plate,art_plate,A1,AD20,200
color_plate,art_plate,A1,AD22,200
color_plate,art_plate,A1,AD25,200
color_plate,art_plate,A1,AD26,200
color_plate,art_plate,A1,AD28,200
color_plate,art_plate,A1,AD29,200
color_plate,art_plate,A1,AD34,200
color_plate,art_plate,A1,AD36,200
color_plate,art_plate,A1,AD38,200
color_plate,art_plate,A1,AD39,200
color_plate,art_plate,A1,AD40,200
color_plate,art_plate,A1,AD42,200
color_plate,art_plate,A1,AD44,200
color_plate,art_plate,A1,AE1,200
color_plate,art_plate,A1,AE4,200
color_plate,art_plate,A1,AE13,200
color_plate,art_plate,A1,AE14,200
color_plate,art_plate,A1,AE17,200
color_plate,art_plate,A1,AE18,200
color_plate,art_plate,A1,AE22,200
color_plate,art_plate,A1,AE23,200
color_plate,art_plate,A1,AE25,200
color_plate,art_plate,A1,AE29,200
color_plate,art_plate,A1,AE32,200
color_plate,art_plate,A1,AE34,200
color_plate,art_plate,A1,AE36,200
color_plate,art_plate,A1,AE37,200
color_plate,art_plate,A1,AE38,200
color_plate,art_plate,A1,AE39,200
color_plate,art_plate,A1,AE41,200
color_plate,art_plate,A1,AF13,200
color_plate,art_plate,A1,AF14,200
color_plate,art_plate,A1,AF15,200
color_plate,art_plate,A1,AF16,200
color_plate,art_plate,A1,AF17,200
color_plate,art_plate,A1,AF18,200
color_plate,art_plate,A1,AF19,200
color_plate,art_plate,A1,AF20,200
color_plate,art_plate,A1,AF21,200
color_plate,art_plate,A1,AF22,200
color_plate,art_plate,A1,AF23,200
color_plate,art_plate,A1,AF24,200
color_plate,art_plate,A1,AF25,200
color_plate,art_plate,A1,AF26,200
color_plate,art_plate,A1,AF27,200
color_plate,art_plate,A1,AF28,200
color_plate,art_plate,A1,AF29,200
color_plate,art_plate,A1,AF30,200
color_plate,art_plate,A1,AF31,200
color_plate,art_plate,A1,AF32,200
color_plate,art_plate,A1,AF33,200
color_plate,art_plate,A1,AF34,200
color_plate,art_plate,A1,AF35,200
color_plate,art_plate,A1,AF36,200
color_plate,art_plate,A1,AF37,200
color_plate,art_plate,A1,AF38,200
color_plate,art_plate,A1,AF39,200
color_plate,art_plate,A1,AF40,200
color_plate,art_plate,A1,AF41,200
color_plate,art_plate,A1,AF42,200
color_plate,art_plate,A1,AF43,200
color_plate,art_plate,A1,AF44,200
